ID,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32
204939,0.746684615,-0.070681545,-0.088576343,-0.295067603,-0.225651984,-0.15691629,-0.247196929,-0.24096551,-0.012855302,0.020117132,-0.205702654,-0.165939545,-0.103309541,-0.259850017,-0.102408369,-0.060671903,0.033047521,0.219970999,0.227268903,-0.173769479,-0.393191625,-0.033605908,0.011414125,0.09185079,-0.093006385,0.081995443,-0.036649457,0.158178088,0.291863671,0.272018807,0.307608342,-0.465604994
208265,-0.624636851,-0.15316789,0.05060564,-0.300535075,-0.032846385,0.060967432,0.080323096,0.399385706,-0.001082325,0.177149009,-0.359761469,0.394331231,0.160550251,-0.263052506,-0.473519754,0.019404919,-0.205176463,-0.463079905,-0.332762425,-0.122354023,0.332590013,-0.150561896,0.346143989,0.031796131,0.085849225,0.229850586,-0.009219927,-0.1710621,0.084526792,0.249135777,-0.299689523,-0.013237169
208303,5.492200143,-0.116964044,-0.079742164,-0.162701285,-0.224933708,0.006123308,-0.199264004,0.025864039,0.180391552,-0.03836974,0.168628384,0.116303875,0.000544842,-0.004153276,-0.062054893,-0.078478093,-0.047260433,0.050280627,-0.007271458,0.031244923,-0.109340772,0.053655733,-0.001749044,0.080655728,0.06379228,0.008939864,-0.001681774,0.002872258,0.033716191,-0.030288478,-0.037390892,-0.122711173
208650,-1.759686158,-0.059365965,0.089101916,0.209132588,0.147958418,-0.119940469,0.184067652,0.211937367,-0.046742288,-0.206321211,-0.153974516,0.092661139,0.201780864,0.129335148,-0.21713045,0.058602256,0.026816237,-0.274474784,0.093752975,0.04066173,0.208041552,0.035566882,-0.016097731,0.141922785,0.076607329,0.060518994,-0.174040301,-0.06720588,-0.24615489,0.103724892,0.118171185,0.109514613
209397,-1.459732049,-0.131644737,-0.044005339,-0.19052945,0.260838735,-0.22436197,-0.047846963,-0.035759644,0.164646918,0.006989619,0.097648245,-0.190346403,0.026850308,-0.371754377,-0.102851447,-0.57865126,0.045751927,0.017676114,-0.19890891,0.335736101,-0.116491875,0.253010812,0.003215193,0.344742437,-0.034081428,-0.1630436,0.16926119,0.094557993,-0.364752592,-0.339432939,0.228874109,0.01170792
209967,-1.318969097,-0.022799627,-0.011056091,0.078131154,-0.047009322,-0.046871377,-0.24808445,-0.148990141,-0.090225885,-0.001589473,0.038545238,-0.033124793,-0.100128798,-0.083783334,-0.089559598,0.040886922,0.065627486,0.009068651,0.062215456,0.130252322,0.002313975,0.224834745,-0.047261151,0.21537766,-0.058764406,-0.036133367,0.076785129,0.009167472,-0.265410011,-0.219726949,-0.188278056,-0.075101578
211408,-2.561253455,-0.312364465,-0.337698086,-0.228225738,-0.232666176,-0.052847704,0.163728388,-0.156514264,-0.043278697,0.124563045,0.141043504,0.099339997,0.110367408,0.113130568,-0.152063296,-0.352955435,0.24149689,-0.003417702,-0.086902225,-0.348129045,-0.10356118,0.211003201,0.090042997,0.06456896,0.275072484,-0.246056636,0.30688337,0.001881062,-0.140799444,-0.051818298,0.059066849,0.109661375
212307,5.153684979,-0.28213551,0.028866637,0.186459392,0.067633172,-0.426050356,-0.190468864,0.060757982,-0.072874359,0.050071464,0.083265758,0.049131963,0.003907132,0.046170209,-0.306702433,-0.203712118,0.285071933,-0.314177211,0.310279942,-0.007316475,0.238080654,-0.087130133,-0.315329828,-0.631110433,0.413922218,-0.188307842,0.058013305,0.060978186,0.0286199,-0.026200776,-0.18940363,-0.496119649
213328,-2.64876717,-0.163141162,0.118572605,-0.246272571,0.067133225,-0.249603296,-0.132877659,0.348955599,0.216873595,0.347681855,0.328475906,-0.09916886,-0.048493955,-0.161966085,0.028563534,0.018574607,0.29803185,0.076485571,0.115793954,-0.038725643,0.174167645,-0.063774889,-0.147937971,0.030136531,-0.284899631,-0.038239667,0.160383253,-0.063402854,0.081158621,-0.144410644,0.018031321,-0.123574776
213672,-1.016029621,0.22114448,0.059421996,-0.158610312,0.019048503,0.062409687,-0.002530891,-0.070634878,-0.104687246,0.127716023,0.009174659,0.087191146,0.140813454,-0.135299876,-0.194357345,-0.032849477,-0.030428765,-0.064221586,-0.0312652,0.010359954,-0.20164719,-0.180146132,0.044867759,0.039795816,-0.012362639,-0.112198869,0.07053534,0.120631048,0.070160513,0.003163704,0.089570988,0.216337374
213913,-6.722334748,0.304795214,0.382039878,0.257797276,1.406441958,-0.215384838,-0.015301725,-0.721383113,-1.600447725,-1.299938261,1.461305763,-0.146439045,-0.373833812,-0.072722846,-0.768489634,-0.552267098,0.242977423,-1.282531853,-0.32046576,0.195431638,0.319554408,-0.591221613,-0.469392515,-0.447095354,1.088831717,-0.027254706,0.08056769,1.318952628,0.443997426,0.671255159,-0.373023739,0.406302411
215932,-2.49988372,-0.151561597,-0.03729578,-0.146179233,0.051069094,0.155887705,-0.083411933,0.321527379,-0.173589869,0.331065652,0.56860226,0.010264273,0.116947332,0.043912205,0.270181537,-0.235114028,-0.066935306,-0.163933284,-0.023443942,-0.369614199,0.444977291,0.3982769,-0.008947048,0.025805863,-0.04107463,-0.093022555,0.135400385,-0.074408146,-0.359014029,-0.189203719,0.249719619,-0.046204396
218249,-2.40153942,-0.05474858,0.140311548,0.031257339,0.007631726,0.27106436,-0.02486102,0.296928215,-0.245178234,-0.225105801,-0.1922479,0.084907201,0.292024478,0.030911585,-0.041392981,-0.267610086,-0.046140686,0.234054662,0.173764631,-0.674713289,0.113612781,0.145356322,-0.082685729,0.268163383,-0.088885402,-0.246306378,-0.005728797,-0.427065384,0.120609245,0.178771796,0.037284142,0.357842715
218503,4.568513377,-0.052544267,0.272563796,0.055948533,-0.03763851,-0.01566265,0.030284278,-0.0415156,0.00788038,0.236980922,-0.054244661,0.002079326,-0.049404467,-0.027505787,-0.030483586,0.025225463,-0.027777064,-0.052209218,-0.158937199,-0.02021214,-0.045179047,-0.198378654,-0.012201257,-0.062280876,0.038611949,0.034381796,0.049935111,0.135564395,0.032643139,0.111041192,-0.074910232,-0.09649341
219545,0.354256222,-0.224999561,0.070347078,0.259359125,0.048289854,-0.850717156,0.579254553,-0.239912727,-0.035609119,0.170203558,-0.222201999,0.515869506,0.925664808,0.284681072,-0.43253013,0.551472857,-0.392807642,0.316924699,-0.019198456,0.000235657,-0.6656565,0.375083391,-0.020849253,-0.264556588,-0.305795483,-0.286956645,-0.03883972,0.033633387,0.300170431,0.546153021,0.039381444,0.383638236
220471,-2.765592231,0.091858847,-0.022564931,0.345969238,0.106244461,0.077637489,0.080320684,0.265265998,-0.208901103,-0.051115769,0.238961951,-0.056364489,-0.075525677,0.025966117,0.104465705,-0.010390504,-0.026859467,0.245897116,0.074450291,0.090800066,0.020257237,0.055311068,0.03866882,0.065747579,0.090596515,0.118524293,0.181241288,0.041619609,-0.210538602,-0.011200239,0.111609078,-0.020284833
220664,0.869076038,-0.028539036,0.081965103,0.006293071,0.025387716,-0.016178825,0.028396515,0.09036945,-0.03226009,0.040275411,-0.002275015,0.108478957,-0.006647604,-0.125583235,-0.006693693,-0.027031615,0.030099763,0.146998214,0.070936799,0.032712476,-0.151825701,-0.055613904,0.031194228,-0.024785357,-0.035175245,0.004645028,0.041218052,0.063441414,0.121214417,0.016219935,-0.027515959,-0.062093725
220925,-0.568989435,-0.354837231,0.043878287,-0.043538694,0.136865915,0.128936614,-0.088153275,-0.073339221,-0.223512303,-0.012746151,0.210662427,0.198096473,-0.198198724,-0.011777494,-0.204190326,-0.296011409,0.173226941,0.04163629,-0.175947171,0.15737454,0.075653322,0.007811355,0.155085476,-0.039553273,-0.095014266,0.324984665,-0.098601027,0.02389625,-0.338613902,0.01371234,-0.027824153,-0.018224741
221375,-0.610317318,-0.115056641,0.041719479,0.092717813,0.069306713,-0.060425762,-0.104603933,-0.463476571,0.191396478,-0.175371225,0.071928757,0.225891303,-0.32071407,0.232807386,-0.305031291,-0.03386635,0.052904965,0.26049254,-0.083028003,0.044017881,-0.322810959,0.381984939,-0.257685509,0.09064669,-0.339798518,0.008337403,0.152629513,0.182882946,0.253599267,-0.013519794,0.093238232,-0.309543319
221686,3.377393891,0.131837931,-0.062709286,0.252881881,0.166363314,-0.353875104,-0.216501102,0.119271222,-0.510015533,0.145037127,0.116187063,-0.202947831,0.048340085,0.103644441,-0.445190662,-0.001337213,-0.460697589,-0.207710145,0.064905745,-0.039753594,0.039164385,0.384356729,-0.104429585,0.400917238,-0.100941942,0.139776509,-0.210962309,0.168905413,-0.608112161,0.221106308,-0.091343144,-0.235994935
222135,2.890998069,0.204959572,0.054521869,0.135731934,0.074081397,-0.127524114,0.019092905,0.131651471,0.071029808,-0.018491401,-0.055670472,-0.106184354,-0.021594029,-0.09164341,-0.165101466,0.101163206,0.103967212,-0.221633234,-0.06722121,0.221204093,0.10699097,0.219427407,0.263457789,0.064503092,0.113176149,0.087834573,-0.218887996,0.199184667,-0.021215416,-0.150181963,-0.120586982,-0.028530064
223030,4.666751726,-0.080605182,-0.083251837,0.094056301,-0.002657593,0.000886163,-0.032585166,0.277757389,-0.16317182,0.075240345,-0.048098269,0.087343584,0.010770142,0.086724032,0.009049141,0.207412898,-0.04783507,0.00568696,0.01023067,-0.075052331,-0.118408664,-0.096302369,0.219492552,-0.021021235,0.003407778,0.16043048,0.110061461,0.09930928,0.072514788,-0.288958715,0.006096316,0.077251623
223526,3.311784309,-0.032990303,0.001895812,0.016707698,0.244731684,-0.118454144,0.093556797,-0.039171846,0.239777692,-0.048320892,0.252166994,-0.184161614,-0.263772193,-0.129956391,-0.136333381,-0.098065596,-0.178618831,0.197149457,0.321375088,-0.195390247,-0.165280653,-0.004139182,0.017782626,-0.013288121,-0.205793585,0.193567028,-0.068123664,-0.159103274,-0.117118695,0.097544708,-0.074002138,-0.228476
225836,-0.947963776,-0.072053789,-0.048486515,-0.272841674,0.013165807,0.251939754,-0.314166486,-0.108755418,0.039029522,0.216228155,0.042388569,0.288239838,-0.10052608,-0.18757043,0.109600088,-0.055532459,-0.40822512,0.255936542,0.219813865,-0.198901398,-0.053868993,0.001709938,-0.189410492,-0.297568144,0.177481766,0.138691818,0.0199561,-0.027491603,-0.07395031,-0.115842243,0.126242523,0.051432879
227055,-1.847923437,-0.109351985,-0.078431477,0.032536561,-0.043809599,-0.067255748,0.108430851,0.171300729,0.149926722,-0.072027272,-0.123333664,0.090249751,-0.111762742,-0.264557631,-0.143757242,-0.094977501,0.105799727,0.240796141,0.1709725,0.054854197,0.062898029,-0.335625012,-0.09976416,0.053996483,-0.025903654,0.054386296,-0.103870324,0.06801233,-0.089565474,-0.034122629,0.240331823,-0.066901162
227832,-0.380800528,0.219907639,0.189079308,-0.084800839,-0.329416746,-0.253605835,0.332565254,-0.011829873,0.85177462,0.225087143,0.046382205,-0.296623633,-0.38791536,0.217820404,-0.047538168,-0.346697084,-0.355487645,-0.012286159,-0.161702969,0.014294734,-0.138310872,0.213646685,-0.083984094,-0.129893236,-0.506024509,-0.189861365,-0.154424813,0.33189115,0.115322735,0.114551948,-0.074310668,0.053843243
227881,-0.760858299,-0.222521856,0.086844669,0.155825589,-0.110607613,0.109608947,-0.486719863,0.104198332,-0.148619143,0.039831168,-0.11214471,0.169862527,0.197229056,0.146524225,0.048435162,0.105742368,0.006135957,0.250485939,-0.559723241,0.165652332,0.025291943,0.378657263,-0.592345643,0.17962617,-0.102494833,0.051387772,-0.353451095,-0.248993916,-0.20967184,0.139864586,0.134844361,-0.229518653
228192,-3.131780126,0.532605379,0.401238202,0.261943561,0.395024211,-0.736275721,0.018273886,-0.357148379,0.554256323,0.141748125,0.406550631,0.459384695,0.206208212,0.275410079,-0.046141957,-0.481938788,-0.181843919,-0.021664234,-0.273730648,-0.672904789,0.308210237,0.020341264,-1.132383637,-0.375026046,0.088698241,-0.069781886,-0.355175977,-0.243393872,0.098717381,0.355014096,-0.377961211,0.056466109
228340,-2.476778727,-0.142943133,0.220202634,-0.289905418,0.916926752,-0.013640952,-0.462524017,-1.685540273,0.159228944,-0.543578272,0.882450361,-0.219701999,-0.129245268,-0.377437252,-0.278736196,0.097185287,1.563459727,-0.118799133,0.499016052,1.130960017,-0.337742514,2.03709309,0.059922704,0.227713327,0.486357096,0.040815906,0.173820618,-0.139419121,-0.262362752,-0.610307723,-0.466683157,-0.663845515
229144,-1.997736683,0.122899824,0.095606972,-0.278935481,0.215401015,-0.248794211,-0.68583583,-0.267067294,-0.263291018,-0.078718875,-0.365848961,-0.071450543,0.748674903,0.384829507,-0.200320258,0.286244657,-0.181271549,-0.431471814,0.206854043,-0.27229896,0.242873461,0.002262802,-0.053437209,-0.166893852,0.04912193,0.215924733,-0.015329963,-0.08538912,-0.105217477,-0.059199592,-0.070779825,0.462396849
229328,-2.105888191,0.166371467,-0.353454776,0.259905601,-0.145790962,0.16799329,-0.245499164,0.126440638,0.134100065,-0.089058202,0.277649777,-0.021805822,0.030260979,0.574897389,0.046266975,-0.102196811,0.2726751,0.100364144,-0.030033975,-0.260226492,0.065491106,-0.049466252,-0.22085378,-0.468776686,-0.263043858,0.432462832,0.1441065,-0.298148531,0.089146074,0.111434881,-0.256628543,0.106498949
229824,-0.472069151,0.304728765,-0.20874373,0.107254544,0.113072915,-0.168858159,0.125553024,0.18202776,-0.051181884,0.189003567,-0.106342335,0.147956083,0.051021783,-0.044559292,0.071666496,0.132826886,-0.08826475,0.08407191,-0.155543079,-0.071567127,-0.081464766,0.017012071,-0.045565727,-0.006268934,-0.171227958,0.091853916,-0.250316849,-0.145732225,-0.160500406,0.143954356,0.22406684,0.121021037
231633,-1.230004005,0.126718813,0.037468385,-0.014912985,0.068999389,0.249478904,-0.073077376,-0.254320447,0.018772193,0.264521988,0.350940135,0.102768027,0.144099721,-0.305062375,-0.033480767,-0.129577219,-0.007202018,0.298881596,0.179828127,0.140547213,-0.101056149,0.13253579,0.061818318,-0.163403248,-0.139593769,-0.102966402,-0.105251975,0.119507084,0.018894379,-0.122580623,0.008034255,0.180064683
233191,-1.611346955,0.082947762,0.134891555,-0.153240437,-0.196100854,-0.294251306,0.152506157,-0.245163189,0.035015575,0.058743583,-0.222685255,0.140626008,-0.378420722,-0.219240252,-0.18217803,0.378327649,-0.041874968,-0.203323748,-0.261109953,0.087636288,0.161992556,0.140434829,-0.144532022,-0.070876875,-0.07946361,0.095067913,-0.06432267,0.049464755,0.012375965,0.03313299,0.151695349,0.110472464
233832,4.765587456,0.191066835,0.075556647,0.145522763,-0.031128727,0.069138686,0.107795468,-0.083734428,0.082937909,0.018786614,-0.091137656,-0.114549922,-0.101172178,-0.026389832,0.141910578,-0.035423283,-0.197038376,-0.052328441,-0.199377898,0.156398991,0.105084963,-0.135913431,-0.202620614,-0.196858463,0.017714656,0.075722535,-0.057895644,-0.016912726,0.085946445,-0.141140518,-0.055559102,-0.140308655
233962,0.262441367,-0.024014494,-0.220020683,0.040412502,0.152720967,0.143947798,0.112382916,-1.046092677,-0.26555099,-0.131287356,0.157920933,-0.329617046,0.170145018,0.281858752,-0.282342488,-0.208421612,0.147735087,-0.044233151,0.706201129,0.332674525,-0.06819178,0.117046001,0.586378923,0.301079118,0.219428956,0.192328147,-0.026917347,0.326961513,-0.116483492,-0.860578406,-0.363247878,-0.463821384
234272,-3.762073818,0.185746153,-0.661680351,0.120585238,-0.607436981,-0.213174603,0.305898125,0.625712149,-0.25543278,0.022878592,-0.140542408,-0.230219151,0.018418712,-0.182437592,-0.26097822,-0.292589407,-0.605833992,0.599319403,0.286624132,0.135625683,-0.08541498,0.34126323,0.43262011,-0.562522191,-0.604328082,0.530959323,0.168944389,-0.051274432,0.246052043,-0.07406665,-0.133627762,0.213671551
234723,0.251438789,-0.076527921,-0.378847331,-0.02008039,0.107177477,0.008385727,0.201244445,0.091409713,0.027766991,0.043399524,-0.258547782,-0.022695724,-0.125983672,-0.182632351,-0.159551518,-0.075275438,0.025701369,0.102688906,0.158268828,-0.226883736,-0.100668097,0.159421219,0.047494608,0.051211483,0.082559912,0.057357338,0.001684309,-0.002200116,0.128975269,0.280490871,-0.111268182,-0.017248
235995,4.648724157,-0.087758139,-0.03758644,-0.026840218,0.001040503,-0.156191734,-0.020983391,0.015310049,-0.003883792,-0.110344145,0.071264218,-0.124978478,0.054626043,0.092398784,0.00763095,0.045004654,0.045093921,-0.058009179,-0.086058308,0.011706311,0.095873284,-0.033750088,-0.018507563,0.002990205,-0.122423503,-0.077318404,-0.119520736,0.002284579,-0.027635096,-0.031263771,-0.0429044,-0.086883545
236470,-3.543368473,0.017816447,-0.048687308,-0.259407254,-0.079712465,0.030589147,-0.378411949,0.098915343,0.060354365,-0.137824874,0.109365488,-0.053236149,0.289018873,-0.096415348,-0.144659262,-0.029010612,-0.038411147,0.245561244,0.016820785,-0.22040831,-0.109428231,0.183202768,0.00160407,0.121661613,0.143808062,0.205999146,-0.030819815,0.149893294,-0.149195027,0.444287984,0.067192648,-0.000838094
237158,1.617409951,0.044486862,0.00987469,-0.25089965,-0.036331005,0.573519242,-0.179758435,-0.123203309,-0.099364289,0.141823644,0.014964261,0.126370877,0.085087269,-0.105663107,0.115240838,0.038631381,-0.036063951,0.163723728,0.088833641,-0.051282424,-0.313833482,-0.013902683,0.052689316,-0.164531514,0.004644496,0.185527384,0.082995148,-0.035252858,0.250662726,-0.155752955,-0.129368929,0.134808464
238790,0.39181088,-0.069660891,-0.089923635,0.010253761,-0.095871482,0.066253583,-0.031631954,0.049949906,-0.111524702,0.102477031,-0.004588338,-0.073013675,0.001850527,-0.173888271,-0.153607616,-0.037951957,0.096110395,-0.074017977,0.047030292,0.035762628,0.091647501,-0.104967004,0.122492907,0.050263532,0.060586971,-0.007086846,0.037849835,0.13874022,0.021440259,0.064765787,-0.04458221,0.216202538
239061,2.781084141,-0.02383065,-0.038361711,0.043985997,0.244911807,0.045201446,0.19241978,-0.140010241,0.120258049,-0.020483549,-0.329921475,0.031149466,-0.088666106,0.210106935,0.151793511,0.011279546,-0.143877025,-0.252532307,-0.035241558,0.18469402,0.063813771,-0.169026647,-0.105394332,0.006212144,0.045437127,-0.188305178,0.212801461,0.011680012,-0.104924701,0.156627871,0.15356642,0.090461894
239910,-0.554987521,-0.095909879,-0.143940672,-0.551232132,-0.2250473,0.032073519,-0.043062949,-0.109171268,0.017225305,-0.475044913,-0.232902966,-0.355804992,-0.011035442,0.017694126,0.519065278,-0.116510967,0.184244773,0.105354505,-0.180181467,0.004798306,-0.101878572,-0.138266472,-0.079324832,0.289973298,-0.061268378,-0.194848892,-0.430425889,0.071041838,-0.196714544,-0.008097928,-0.216951773,0.14522684
240035,-2.060135965,0.20352642,0.080802143,-0.108404977,0.357332562,0.373103619,0.097440043,-0.260975463,-0.282459722,-0.212691643,-0.785920227,-0.147650776,-0.155536106,0.318317403,-0.459706268,0.226948998,-0.039821332,0.148321511,-0.049367738,-0.102215298,-0.488127758,-0.336109471,-0.002090397,0.174232959,-0.70363213,-0.728698672,-0.184195616,-0.182649054,-0.585730258,0.289254543,0.057081018,-0.406079293
240432,-0.8974122,0.060343321,0.011626759,-0.04972561,0.177216231,-0.031094639,-0.029505902,0.075308846,0.182429541,0.012462823,-0.032549941,-0.025885702,-0.165502451,-0.043344602,-0.106881125,0.011575218,-0.167078277,0.00429172,-0.03829509,-0.012758028,-0.031546525,0.018301247,0.016320254,0.10846699,-0.108278336,0.12136211,-0.005018742,0.156749989,0.212237289,-0.272424153,0.135215143,0.307385651
240957,-1.117784702,0.342642403,0.011872873,0.103785721,-0.100233175,0.026386133,-0.369193743,0.145791254,0.039622706,0.26462033,-0.080962744,-0.416407299,0.265701026,0.264813379,-0.236483004,-0.423751234,-0.328436101,-0.069777004,0.154607292,-0.197609211,-0.116648688,-0.088888771,-0.267570286,0.266878311,-0.055784947,-0.470345926,-0.05250545,0.362801013,0.278871731,0.231157903,-0.063442453,-0.27540129
241705,5.788916261,0.011325986,-0.11430406,-0.00835532,-0.014050852,0.070200228,-0.069160471,-0.075612441,-0.027878124,0.020818227,-0.022962585,0.071270071,-0.053624461,-0.021625089,-0.100361067,0.053419705,0.001821993,0.047100196,0.11615866,-0.079188774,0.032815544,0.014363379,0.035760805,-0.079867727,-0.002239474,-0.106206708,-0.09341378,-0.056686623,0.035203975,0.026492482,0.011059481,-0.039279453
241998,-0.877570957,-0.207027716,0.084510526,-0.161847774,0.106436443,0.118316658,-0.287728579,-0.20082693,-0.116064059,0.021732563,-0.102459753,0.076142943,-0.239686049,0.118565905,0.085492185,0.265708386,0.200469272,0.014190552,0.225961566,-0.188100436,0.337707936,-0.007682775,-0.136717288,0.075421483,-0.07681668,-0.051779234,-0.217796089,-0.2598836,-0.119600828,0.216050247,-0.169842753,-0.180715706
242370,2.577862318,-0.030184767,-0.113618781,0.176059263,0.046397023,-0.142540351,0.066140215,0.177021423,0.078083089,-0.285730615,0.008700412,-0.168769922,0.021564051,0.160611317,-0.033754551,-0.01225658,-0.003858638,-0.172265076,-0.029977917,0.079052139,0.035963756,0.171705434,0.043092356,0.083547885,-0.018124302,-0.138266503,-0.015856763,0.071982601,0.001701539,0.034661848,0.029584701,-0.090296317
243836,-0.72282038,-0.040760315,-0.198453206,-0.074482026,-0.027489937,-0.656491712,0.095089593,-0.019297924,0.136858345,0.472450062,0.366388949,-0.238928141,-0.393426953,-0.176252334,0.134416662,0.028709832,-0.340491732,-0.294164476,-0.181325225,-0.750110149,-0.223741988,0.245565663,-0.272936018,-0.147626106,-0.131579037,0.022630196,0.205317771,0.172742602,-0.23872442,-0.149417407,-0.068146712,0.358565973
245655,0.767172474,-0.034408393,0.130634574,0.033162326,0.062557908,-0.088582579,-0.081858247,0.046334463,-0.312710529,-0.10164979,0.200207778,0.038039658,-0.289856014,0.134810969,-0.132908732,0.091242764,-0.138721249,-0.110749546,-0.224765594,-0.010700178,0.352626677,-0.003240278,-0.152485252,-0.00085256,0.150818911,0.390731864,0.115886748,-0.039234903,0.291637991,-0.102087728,-0.1976941,-0.111311781
246134,1.378974255,0.271289339,-0.097007048,-0.071839685,0.315229261,-0.113249666,0.332040437,0.922589743,-0.011657143,-0.334716605,-0.251226573,-0.019663294,0.027492919,-0.52359506,-0.280143293,0.342206889,0.088326445,-0.015992151,0.08592467,0.575770515,0.334232161,-0.30203463,-0.067251077,0.17711488,-0.039866479,-0.202069835,0.334234996,-0.112695026,0.166312054,-0.128252665,-0.417543876,0.242127742
247641,-1.172701989,0.033908008,0.142617407,-0.159063175,-0.128481259,0.09033803,0.036128286,0.02773658,-0.161920989,0.001183003,0.02846107,0.106542569,0.14601918,-0.232706461,0.012117274,0.051920864,-0.062755534,0.276163124,0.029206898,0.195531893,-0.222545351,-0.185903222,0.003019358,-0.098256499,0.182601647,-0.089412189,0.118194386,0.021237317,0.154342191,-0.112880247,0.199368618,-0.061997479
248255,5.004779781,0.00742606,0.069622932,0.017476185,-0.147630746,-0.318030434,0.221012654,0.010404798,0.178032845,-0.219859503,-0.326875948,-0.243475218,0.061372203,0.03417326,0.063932539,0.109878374,-0.162724372,-0.035049865,-0.082607325,-0.055557345,-0.145121525,0.106193488,-0.072685973,-0.09020378,0.107116655,0.016617986,0.085951202,-0.021006549,-0.153333493,0.017563938,0.125721775,0.171175484
250274,-2.887634154,-0.081993858,0.045938305,-0.088374586,-0.38071717,-0.076968201,0.112615953,0.172693572,-0.55257366,0.321443619,0.25179745,0.111204005,0.309709932,-0.171213466,0.012955497,0.017312016,-0.414939904,0.180290503,-0.826027789,-0.405139742,-0.061630165,0.018590709,0.277708843,-0.136831293,-0.174912431,0.025960721,-0.233871954,0.18647431,0.019205887,-0.323019834,0.273815089,0.273659572
252748,0.252716166,0.116937941,0.480163192,-0.17995604,-0.042784095,0.026744231,-0.551999445,0.11893214,-0.143460789,-0.051032997,-0.054000951,0.166734095,0.245258869,0.15278817,-0.103729731,0.163157759,0.125874035,-0.114333633,0.068729901,0.211277777,0.022908787,-0.076882807,-0.111569094,-0.666203669,0.023862289,-0.228825031,-0.233678225,-0.032322044,-0.116698219,0.067057956,0.282057703,0.090350802
253531,-2.705836294,-0.194667909,0.217024821,-0.308248899,-0.194725435,0.192935461,0.021781093,0.25558872,0.165926518,0.056627638,0.422291887,0.094754086,0.045565438,-0.056688813,-0.036658069,0.014530678,0.26254685,0.110792514,0.326122026,0.168777826,0.219305476,-0.066063001,-0.164748999,-0.134005263,-0.180248665,0.160465958,-0.047114525,0.174445494,0.139444174,0.135860255,-0.210270686,-0.15423973
254060,1.919061115,0.296663573,-0.064407415,-0.304799245,0.046187577,0.110127859,0.294838536,0.338687209,-0.146904948,-0.20477453,-0.547188514,-0.0637108,0.007370509,0.377911255,0.150498927,0.06576811,0.278196043,0.027022056,-0.164804028,0.068778468,-0.384732802,0.134460644,-0.001521804,-0.109669116,0.051155623,-0.09226129,-0.209332683,0.246024868,0.140294608,-0.109133559,-0.024633799,0.088058447
254273,3.322635717,-0.058476209,0.037028276,0.079370389,0.044327619,-0.106952265,0.096717996,0.065286783,-0.133460463,-0.335811082,-0.0703681,-0.225663741,-0.114672706,0.10604659,-0.163660551,0.159068919,0.087580648,-0.192352185,-0.032713885,-0.004283446,0.021198796,0.124048864,0.119421129,0.14226553,0.075077174,-0.006530061,0.042969434,0.173514947,-0.07704003,0.111733311,-0.058908984,0.173826882
255078,5.056067975,-0.156883918,0.178354647,0.053102085,0.230414567,0.045057969,0.029835525,-0.056571257,-0.108416811,-0.186072034,0.096651479,0.128924896,-0.040425096,-0.18947229,0.077815047,-0.065930886,0.102846539,0.138022899,0.095935259,0.011128358,0.055092394,0.062447304,-0.006827268,0.122696048,-0.266492194,-0.040722295,-0.019223021,0.169505927,-0.110848864,0.100642753,-0.012837016,-0.058260286
255388,-1.705278124,-0.012182995,0.099821325,-0.33874777,0.340607897,-0.105605215,0.261254583,0.068725388,0.032070098,-0.027905886,-0.397073976,0.343018786,0.091448814,-0.077980938,-0.032213795,-0.089686508,-0.103221502,0.156752438,0.009463097,0.006675903,0.276234251,0.069879416,-0.051738453,-0.046692861,0.192226696,0.130894811,-0.333278182,0.203299778,-0.157028666,-0.284941619,0.325086751,-0.006247188
255535,-1.914320011,-0.305345371,-0.178889217,0.284034007,-0.009446362,-0.098140155,0.086617666,0.244411037,-0.306699268,-0.234212384,-0.020712931,0.483414263,-0.57476277,-0.242257027,0.139681787,-0.457587139,-0.07275134,-0.250569235,0.213934895,-0.271045167,-0.214145993,-0.060124184,0.452009985,-0.008202246,0.121189517,0.006444239,-0.24617862,-0.674710092,-0.263691228,0.301544638,-0.268286072,-0.18517098
255577,2.827494457,0.084647246,0.059334311,-0.114716454,0.242350196,0.124252032,0.160990695,-0.245433318,0.027053648,-0.157210464,0.134419608,-0.103753157,0.127369616,-0.019888593,0.003203254,-0.162854152,-0.076425084,0.04232997,0.189427298,0.091448807,0.015331635,-0.05764689,0.011681575,-0.031602745,-0.091723983,-0.082364044,0.120972247,0.376073408,0.07131936,-0.007436755,-0.111950589,0.087270435
257735,-4.191447096,-0.140664974,0.31759431,-0.282637505,0.445237599,-0.015572949,0.328877352,0.101972862,0.561399773,-0.240983961,-0.182588948,0.387846365,0.395614996,0.289313081,-0.328398601,-0.959486917,0.637442263,0.00105831,0.018777998,-0.057385046,0.420219467,0.376577516,0.24312673,-0.155343483,-0.303153614,-0.126287469,0.27146135,0.212087313,-0.291573171,-0.228126207,-0.044093943,-0.540751487
